go_id	go_term_name	go_namespace	ontology
GO:0060627	regulation of vesicle-mediated transport	biological_process	BP
GO:0060919	auxin import into cell	biological_process	BP
GO:0060962	regulation of ribosomal protein gene transcription by RNA polymerase II	biological_process	BP
GO:0061015	snRNA import into nucleus	biological_process	BP
GO:0061025	membrane fusion	biological_process	BP
GO:0061077	chaperone-mediated protein folding	biological_process	BP
GO:0061157	mRNA destabilization	biological_process	BP
GO:0061615	glycolytic process through fructose-6-phosphate	biological_process	BP
GO:0061635	regulation of protein complex stability	biological_process	BP
GO:0065003	protein-containing complex assembly	biological_process	BP
GO:0070192	chromosome organization involved in meiotic cell cycle	biological_process	BP
GO:0070483	detection of hypoxia	biological_process	BP
GO:0070525	tRNA threonylcarbamoyladenosine metabolic process	biological_process	BP
GO:0070588	calcium ion transmembrane transport	biological_process	BP
GO:0070681	glutaminyl-tRNAGln biosynthesis via transamidation	biological_process	BP
GO:0070682	proteasome regulatory particle assembly	biological_process	BP
GO:0070828	heterochromatin organization	biological_process	BP
GO:0070897	transcription preinitiation complex assembly	biological_process	BP
GO:0070901	mitochondrial tRNA methylation	biological_process	BP
GO:0070966	nuclear-transcribed mRNA catabolic process, no-go decay	biological_process	BP
GO:0070973	protein localization to endoplasmic reticulum exit site	biological_process	BP
GO:0070979	protein K11-linked ubiquitination	biological_process	BP
GO:0070988	demethylation	biological_process	BP
GO:0071025	RNA surveillance	biological_process	BP
GO:0071027	nuclear RNA surveillance	biological_process	BP
GO:0071108	protein K48-linked deubiquitination	biological_process	BP
GO:0071139	resolution of DNA recombination intermediates	biological_process	BP
GO:0071163	DNA replication preinitiation complex assembly	biological_process	BP
GO:0071215	cellular response to abscisic acid stimulus	biological_process	BP
GO:0071244	cellular response to carbon dioxide	biological_process	BP
GO:0071257	cellular response to electrical stimulus	biological_process	BP
GO:0071266	'de novo' L-methionine biosynthetic process	biological_process	BP
GO:0071267	L-methionine salvage	biological_process	BP
GO:0071277	cellular response to calcium ion	biological_process	BP
GO:0071365	cellular response to auxin stimulus	biological_process	BP
GO:0071398	cellular response to fatty acid	biological_process	BP
GO:0071421	manganese ion transmembrane transport	biological_process	BP
GO:0071423	malate transmembrane transport	biological_process	BP
GO:0071454	cellular response to anoxia	biological_process	BP
GO:0071554	cell wall organization or biogenesis	biological_process	BP
GO:0071555	cell wall organization	biological_process	BP
GO:0071569	protein ufmylation	biological_process	BP
GO:0071577	zinc ion transmembrane transport	biological_process	BP
GO:0071669	plant-type cell wall organization or biogenesis	biological_process	BP
GO:0071705	nitrogen compound transport	biological_process	BP
GO:0071786	endoplasmic reticulum tubular network organization	biological_process	BP
GO:0071805	potassium ion transmembrane transport	biological_process	BP
GO:0071806	protein transmembrane transport	biological_process	BP
GO:0071816	tail-anchored membrane protein insertion into ER membrane	biological_process	BP
GO:0071897	DNA biosynthetic process	biological_process	BP
GO:0071918	urea transmembrane transport	biological_process	BP
GO:0071951	conversion of methionyl-tRNA to N-formyl-methionyl-tRNA	biological_process	BP
GO:0071985	multivesicular body sorting pathway	biological_process	BP
GO:0072344	rescue of stalled ribosome	biological_process	BP
GO:0072423	response to DNA damage checkpoint signaling	biological_process	BP
GO:0072488	ammonium transmembrane transport	biological_process	BP
GO:0072528	pyrimidine-containing compound biosynthetic process	biological_process	BP
GO:0072583	clathrin-dependent endocytosis	biological_process	BP
GO:0072699	protein localization to cortical microtubule cytoskeleton	biological_process	BP
GO:0080001	mucilage extrusion from seed coat	biological_process	BP
GO:0080005	photosystem stoichiometry adjustment	biological_process	BP
GO:0080022	primary root development	biological_process	BP
GO:0080027	response to herbivore	biological_process	BP
GO:0080036	regulation of cytokinin-activated signaling pathway	biological_process	BP
GO:0080037	negative regulation of cytokinin-activated signaling pathway	biological_process	BP
GO:0080038	positive regulation of cytokinin-activated signaling pathway	biological_process	BP
GO:0080050	regulation of seed development	biological_process	BP
GO:0080051	cutin transport	biological_process	BP
GO:0080090	regulation of primary metabolic process	biological_process	BP
GO:0080092	regulation of pollen tube growth	biological_process	BP
GO:0080113	regulation of seed growth	biological_process	BP
GO:0080120	CAAX-box protein maturation	biological_process	BP
GO:0080121	AMP transport	biological_process	BP
GO:0080141	regulation of jasmonic acid biosynthetic process	biological_process	BP
GO:0080143	regulation of amino acid export	biological_process	BP
GO:0080147	root hair cell development	biological_process	BP
GO:0080155	regulation of double fertilization forming a zygote and endosperm	biological_process	BP
GO:0080162	endoplasmic reticulum to cytosol auxin transport	biological_process	BP
GO:0080183	response to photooxidative stress	biological_process	BP
GO:0080188	gene silencing by siRNA-directed DNA methylation	biological_process	BP
GO:0090114	COPII-coated vesicle budding	biological_process	BP
GO:0090148	membrane fission	biological_process	BP
GO:0090150	establishment of protein localization to membrane	biological_process	BP
GO:0090158	endoplasmic reticulum membrane organization	biological_process	BP
GO:0090173	regulation of synaptonemal complex assembly	biological_process	BP
GO:0090228	positive regulation of red or far-red light signaling pathway	biological_process	BP
GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	biological_process	BP
GO:0090333	regulation of stomatal closure	biological_process	BP
GO:0090351	seedling development	biological_process	BP
GO:0090364	regulation of proteasome assembly	biological_process	BP
GO:0090391	granum assembly	biological_process	BP
GO:0090435	protein localization to nuclear envelope	biological_process	BP
GO:0090481	pyrimidine nucleotide-sugar transmembrane transport	biological_process	BP
GO:0090522	vesicle tethering involved in exocytosis	biological_process	BP
GO:0090549	response to carbon starvation	biological_process	BP
GO:0090627	plant epidermal cell differentiation	biological_process	BP
GO:0090693	plant organ senescence	biological_process	BP
GO:0090697	post-embryonic plant organ morphogenesis	biological_process	BP
GO:0090698	post-embryonic plant morphogenesis	biological_process	BP
GO:0090708	specification of plant organ axis polarity	biological_process	BP
GO:0097036	regulation of plasma membrane sterol distribution	biological_process	BP
GO:0097237	cellular response to toxic substance	biological_process	BP
GO:0097250	mitochondrial respirasome assembly	biological_process	BP
GO:0097354	prenylation	biological_process	BP
GO:0097359	UDP-glucosylation	biological_process	BP
GO:0097510	base-excision repair, AP site formation via deaminated base removal	biological_process	BP
GO:0097623	potassium ion export across plasma membrane	biological_process	BP
GO:0098542	defense response to other organism	biological_process	BP
GO:0098655	monoatomic cation transmembrane transport	biological_process	BP
GO:0098656	monoatomic anion transmembrane transport	biological_process	BP
GO:0098662	inorganic cation transmembrane transport	biological_process	BP
GO:0098711	iron ion import across plasma membrane	biological_process	BP
GO:0098734	macromolecule depalmitoylation	biological_process	BP
GO:0098754	detoxification	biological_process	BP
GO:0098813	nuclear chromosome segregation	biological_process	BP
GO:0098869	cellular oxidant detoxification	biological_process	BP
GO:0099116	tRNA 5'-end processing	biological_process	BP
GO:0099402	plant organ development	biological_process	BP
GO:0106004	tRNA (guanine-N7)-methylation	biological_process	BP
GO:0106005	RNA 5'-cap (guanine-N7)-methylation	biological_process	BP
GO:0106074	aminoacyl-tRNA metabolism involved in translational fidelity	biological_process	BP
GO:0110102	ribulose bisphosphate carboxylase complex assembly	biological_process	BP
GO:0140694	membraneless organelle assembly	biological_process	BP
GO:0140899	plastid gene expression	biological_process	BP
GO:0140964	intracellular auxin homeostasis	biological_process	BP
GO:0141166	chromosomal 5-methylcytosine DNA demethylation pathway	biological_process	BP
GO:0160062	cutin-based cuticle development	biological_process	BP
GO:0180047	dolichol phosphate mannose biosynthetic process	biological_process	BP
GO:1900034	regulation of cellular response to heat	biological_process	BP
GO:1900036	positive regulation of cellular response to heat	biological_process	BP
GO:1900055	regulation of leaf senescence	biological_process	BP
GO:1900069	regulation of cellular hyperosmotic salinity response	biological_process	BP
GO:1900140	regulation of seedling development	biological_process	BP
GO:1900150	regulation of defense response to fungus	biological_process	BP
GO:1900366	negative regulation of defense response to insect	biological_process	BP
GO:1900426	positive regulation of defense response to bacterium	biological_process	BP
GO:1900457	regulation of brassinosteroid mediated signaling pathway	biological_process	BP
GO:1900458	negative regulation of brassinosteroid mediated signaling pathway	biological_process	BP
GO:1900871	chloroplast mRNA modification	biological_process	BP
GO:1901001	negative regulation of response to salt stress	biological_process	BP
GO:1901002	positive regulation of response to salt stress	biological_process	BP
GO:1901135	carbohydrate derivative metabolic process	biological_process	BP
GO:1901137	carbohydrate derivative biosynthetic process	biological_process	BP
GO:1901162	primary amino compound biosynthetic process	biological_process	BP
GO:1901259	chloroplast rRNA processing	biological_process	BP
GO:1901562	response to paraquat	biological_process	BP
GO:1901601	strigolactone biosynthetic process	biological_process	BP
GO:1901605	alpha-amino acid metabolic process	biological_process	BP
GO:1901607	alpha-amino acid biosynthetic process	biological_process	BP
GO:1901642	nucleoside transmembrane transport	biological_process	BP
GO:1901663	quinone biosynthetic process	biological_process	BP
GO:1901671	positive regulation of superoxide dismutase activity	biological_process	BP
GO:1901679	nucleotide transmembrane transport	biological_process	BP
GO:1901701	cellular response to oxygen-containing compound	biological_process	BP
GO:1901957	regulation of cutin biosynthetic process	biological_process	BP
